dato1;paske;f_pk;gr_1;gr_2;gr_3;lpy
01.06.2025;0;0;-2.58823529411765;-4.52941176470588;-1.52941176470588;0
01.07.2025;0;0;1.03921568627451;2.09803921568627;0.0196078431372549;0
01.08.2025;0;0;-2.03921568627451;-2.07843137254902;0;0
01.09.2025;0;0;2.03921568627451;0.0196078431372549;0;0
01.10.2025;0;0;-0.0196078431372549;3.03921568627451;0;0
01.11.2025;0;0;-2.01960784313725;-3.05882352941176;0;0
01.12.2025;0;0;2.01960784313725;1.01960784313725;-0.0196078431372549;0
01.01.2026;0;0;0.0196078431372548;1.01960784313725;1.01960784313725;0
01.02.2026;0;0;0;0.0196078431372549;0;-0.25
01.03.2026;-0.245098039215686;0.384313725490196;-1.05882352941176;-2.70588235294118;-1.29411764705882;0
01.04.2026;0.245098039215686;-0.384313725490196;1.05882352941176;1.66666666666667;0.274509803921569;0
01.05.2026;0;0;-1.66666666666667;-1.90196078431373;0.411764705882353;0
01.06.2026;0;0;3.41176470588235;1.47058823529412;0.470588235294118;0
01.07.2026;0;0;0.0392156862745098;3.09803921568627;0.0196078431372549;0
01.08.2026;0;0;-1.03921568627451;-3.07843137254902;0;0
01.09.2026;0;0;1.03921568627451;1.01960784313725;0;0
01.10.2026;0;0;-0.0196078431372549;2.03921568627451;1;0
01.11.2026;0;0;-1.01960784313725;-3.05882352941176;-1;0
01.12.2026;0;0;1.01960784313725;2.01960784313725;-0.0196078431372549;0
01.01.2027;0;0;-1.98039215686275;-2.98039215686275;0.0196078431372548;0
01.02.2027;0;0;0;0.0196078431372549;0;-0.25
01.03.2027;0.754901960784314;0.584313725490196;-0.0588235294117647;-1.70588235294118;-1.29411764705882;0
01.04.2027;-0.754901960784314;-0.584313725490196;2.05882352941176;4.66666666666667;1.27450980392157;0
01.05.2027;0;0;-0.666666666666667;-1.90196078431373;-0.588235294117647;0
01.06.2027;0;0;2.41176470588235;2.47058823529412;0.470588235294118;0
01.07.2027;0;0;0.0392156862745098;2.09803921568627;1.01960784313725;0
01.08.2027;0;0;-0.0392156862745098;-3.07843137254902;-1;0
01.09.2027;0;0;0.0392156862745098;2.01960784313725;0;0
01.10.2027;0;0;-2.01960784313725;-1.96078431372549;0;0
01.11.2027;0;0;1.98039215686275;-0.0588235294117647;0;0
01.12.2027;0;0;0.0196078431372549;3.01960784313725;-0.0196078431372549;0
01.01.2028;0;0;-0.980392156862745;-2.98039215686275;-0.980392156862745;0
01.02.2028;0;0;1;0.0196078431372549;0;0.75
01.03.2028;-0.245098039215686;-0.415686274509804;0.941176470588235;4.29411764705882;0.705882352941177;0
01.04.2028;0.245098039215686;0.415686274509804;-2.94117647058824;-4.33333333333333;-0.725490196078431;0
01.05.2028;0;0;2.33333333333333;1.09803921568627;0.411764705882353;0
01.06.2028;0;0;-1.58823529411765;0.470588235294118;-0.529411764705882;0
01.07.2028;0;0;-0.96078431372549;-2.90196078431373;0.0196078431372549;0
01.08.2028;0;0;0.96078431372549;1.92156862745098;0;0
01.09.2028;0;0;0.0392156862745098;1.01960784313725;1;0
01.10.2028;0;0;-0.0196078431372549;-2.96078431372549;-1;0
01.11.2028;0;0;-0.0196078431372549;1.94117647058824;0;0
01.12.2028;0;0;-1.98039215686275;-1.98039215686275;-0.0196078431372549;0
01.01.2029;0;0;1.01960784313725;1.01960784313725;0.0196078431372548;0
01.02.2029;0;0;0;0.0196078431372549;0;-0.25
01.03.2029;0.504901960784314;0.584313725490196;-1.05882352941176;-0.705882352941176;-0.294117647058823;0
01.04.2029;-0.504901960784314;-0.584313725490196;0.0588235294117647;-0.333333333333333;0.274509803921569;0
01.05.2029;0;0;-1.66666666666667;-0.901960784313726;-0.588235294117647;0
01.06.2029;0;0;1.41176470588235;2.47058823529412;1.47058823529412;0
01.07.2029;0;0;0.0392156862745098;-2.90196078431373;-0.980392156862745;0
01.08.2029;0;0;-0.0392156862745098;2.92156862745098;0;0
01.09.2029;0;0;-1.96078431372549;-2.98039215686275;0;0
01.10.2029;0;0;1.98039215686275;1.03921568627451;0;0
01.11.2029;0;0;-0.0196078431372549;1.94117647058824;0;0
01.12.2029;0;0;-0.980392156862745;-2.98039215686275;-0.0196078431372549;0
01.01.2030;0;0;0.0196078431372548;2.01960784313725;0.0196078431372548;0
01.02.2030;0;0;0;0.0196078431372549;0;-0.25
01.03.2030;-0.245098039215686;-0.415686274509804;-1.05882352941176;-0.705882352941176;0.705882352941177;0
01.04.2030;0.245098039215686;0.415686274509804;1.05882352941176;-1.33333333333333;-0.725490196078431;0
01.05.2030;0;0;1.33333333333333;2.09803921568627;0.411764705882353;0
01.06.2030;0;0;-3.58823529411765;-4.52941176470588;-0.529411764705882;0
01.07.2030;0;0;2.03921568627451;1.09803921568627;0.0196078431372549;0
01.08.2030;0;0;-0.0392156862745098;1.92156862745098;1;0
01.09.2030;0;0;-0.96078431372549;-2.98039215686275;-1;0
01.10.2030;0;0;0.980392156862745;2.03921568627451;0;0
01.11.2030;0;0;-0.0196078431372549;0.941176470588235;1;0
01.12.2030;0;0;0.0196078431372549;-2.98039215686275;-1.01960784313725;0
01.01.2031;0;0;0.0196078431372548;2.01960784313725;0.0196078431372548;0
01.02.2031;0;0;0;0.0196078431372549;0;-0.25
01.03.2031;-0.245098039215686;-0.415686274509804;-0.0588235294117647;-1.70588235294118;0.705882352941177;0
01.04.2031;0.245098039215686;0.415686274509804;0.0588235294117647;-0.333333333333333;-0.725490196078431;0
01.05.2031;0;0;1.33333333333333;2.09803921568627;0.411764705882353;0
01.06.2031;0;0;-2.58823529411765;-4.52941176470588;-1.52941176470588;0
01.07.2031;0;0;1.03921568627451;2.09803921568627;0.0196078431372549;0
01.08.2031;0;0;-2.03921568627451;-2.07843137254902;0;0
01.09.2031;0;0;2.03921568627451;0.0196078431372549;0;0
01.10.2031;0;0;-0.0196078431372549;3.03921568627451;0;0
01.11.2031;0;0;-2.01960784313725;-3.05882352941176;0;0
01.12.2031;0;0;2.01960784313725;1.01960784313725;-0.0196078431372549;0
01.01.2032;0;0;0.0196078431372548;1.01960784313725;1.01960784313725;0
01.02.2032;0;0;-2;-2.98039215686275;-1;0.75
01.03.2032;0.754901960784314;0.584313725490196;-0.0588235294117647;-1.70588235294118;-1.29411764705882;0
01.04.2032;-0.754901960784314;-0.584313725490196;2.05882352941176;4.66666666666667;1.27450980392157;0
01.05.2032;0;0;-0.666666666666667;-1.90196078431373;-0.588235294117647;0
01.06.2032;0;0;2.41176470588235;2.47058823529412;0.470588235294118;0
01.07.2032;0;0;0.0392156862745098;2.09803921568627;1.01960784313725;0
01.08.2032;0;0;-0.0392156862745098;-3.07843137254902;-1;0
01.09.2032;0;0;0.0392156862745098;2.01960784313725;0;0
01.10.2032;0;0;-2.01960784313725;-1.96078431372549;0;0
01.11.2032;0;0;1.98039215686275;-0.0588235294117647;0;0
01.12.2032;0;0;0.0196078431372549;3.01960784313725;-0.0196078431372549;0
01.01.2033;0;0;-0.980392156862745;-2.98039215686275;-0.980392156862745;0
01.02.2033;0;0;0;0.0196078431372549;0;-0.25
01.03.2033;-0.245098039215686;-0.415686274509804;1.94117647058824;3.29411764705882;0.705882352941177;0
01.04.2033;0.245098039215686;0.415686274509804;-0.941176470588235;-0.333333333333333;0.274509803921569;0
01.05.2033;0;0;2.33333333333333;1.09803921568627;0.411764705882353;0
01.06.2033;0;0;-1.58823529411765;0.470588235294118;-0.529411764705882;0
01.07.2033;0;0;-1.96078431372549;-1.90196078431373;0.0196078431372549;0
01.08.2033;0;0;1.96078431372549;0.92156862745098;0;0
01.09.2033;0;0;0.0392156862745098;2.01960784313725;0;0
01.10.2033;0;0;-1.01960784313725;-2.96078431372549;0;0
01.11.2033;0;0;0.980392156862745;0.941176470588235;0;0
01.12.2033;0;0;0.0196078431372549;2.01960784313725;0.980392156862745;0
01.01.2034;0;0;2.01960784313725;0.0196078431372548;0.0196078431372548;0
01.02.2034;0;0;0;0.0196078431372549;0;-0.25
01.03.2034;-0.245098039215686;-0.215686274509804;0.941176470588235;3.29411764705882;0.705882352941177;0
01.04.2034;0.245098039215686;0.215686274509804;-2.94117647058824;-3.33333333333333;-0.725490196078431;0
01.05.2034;0;0;-0.666666666666667;-1.90196078431373;-0.588235294117647;0
01.06.2034;0;0;1.41176470588235;3.47058823529412;0.470588235294118;0
01.07.2034;0;0;-0.96078431372549;-2.90196078431373;0.0196078431372549;0
01.08.2034;0;0;0.96078431372549;1.92156862745098;0;0
01.09.2034;0;0;0.0392156862745098;1.01960784313725;1;0
01.10.2034;0;0;-0.0196078431372549;-2.96078431372549;-1;0
01.11.2034;0;0;-0.0196078431372549;1.94117647058824;0;0
01.12.2034;0;0;-1.98039215686275;-1.98039215686275;-0.0196078431372549;0
01.01.2035;0;0;1.01960784313725;1.01960784313725;0.0196078431372548;0
01.02.2035;0;0;0;0.0196078431372549;0;-0.25
01.03.2035;0.754901960784314;0.584313725490196;-2.05882352941176;-0.705882352941176;-0.294117647058823;0
01.04.2035;-0.754901960784314;-0.584313725490196;1.05882352941176;-0.333333333333333;0.274509803921569;0
01.05.2035;0;0;-1.66666666666667;-0.901960784313726;-0.588235294117647;0
01.06.2035;0;0;1.41176470588235;2.47058823529412;1.47058823529412;0
01.07.2035;0;0;0.0392156862745098;-2.90196078431373;-0.980392156862745;0
01.08.2035;0;0;-0.0392156862745098;2.92156862745098;0;0
01.09.2035;0;0;-1.96078431372549;-2.98039215686275;0;0
01.10.2035;0;0;1.98039215686275;1.03921568627451;0;0
01.11.2035;0;0;-0.0196078431372549;1.94117647058824;0;0
01.12.2035;0;0;-0.980392156862745;-2.98039215686275;-0.0196078431372549;0
01.01.2036;0;0;0.0196078431372548;2.01960784313725;0.0196078431372548;0
01.02.2036;0;0;0;1.01960784313725;0;0.75
01.03.2036;-0.245098039215686;-0.415686274509804;-0.0588235294117647;-1.70588235294118;0.705882352941177;0
01.04.2036;0.245098039215686;0.415686274509804;0.0588235294117647;-0.333333333333333;-0.725490196078431;0
01.05.2036;0;0;1.33333333333333;2.09803921568627;0.411764705882353;0
01.06.2036;0;0;-2.58823529411765;-4.52941176470588;-1.52941176470588;0
01.07.2036;0;0;1.03921568627451;2.09803921568627;0.0196078431372549;0
01.08.2036;0;0;-2.03921568627451;-2.07843137254902;0;0
01.09.2036;0;0;2.03921568627451;0.0196078431372549;0;0
01.10.2036;0;0;-0.0196078431372549;3.03921568627451;0;0
01.11.2036;0;0;-2.01960784313725;-3.05882352941176;0;0
01.12.2036;0;0;2.01960784313725;1.01960784313725;-0.0196078431372549;0
01.01.2037;0;0;0.0196078431372548;1.01960784313725;1.01960784313725;0
01.02.2037;0;0;0;0.0196078431372549;0;-0.25
01.03.2037;-0.245098039215686;0.384313725490196;-1.05882352941176;-2.70588235294118;-1.29411764705882;0
01.04.2037;0.245098039215686;-0.384313725490196;1.05882352941176;1.66666666666667;0.274509803921569;0
01.05.2037;0;0;-1.66666666666667;-1.90196078431373;0.411764705882353;0
01.06.2037;0;0;3.41176470588235;1.47058823529412;0.470588235294118;0
01.07.2037;0;0;0.0392156862745098;3.09803921568627;0.0196078431372549;0
01.08.2037;0;0;-1.03921568627451;-3.07843137254902;0;0
01.09.2037;0;0;1.03921568627451;1.01960784313725;0;0
01.10.2037;0;0;-0.0196078431372549;2.03921568627451;1;0
01.11.2037;0;0;-1.01960784313725;-3.05882352941176;-1;0
01.12.2037;0;0;1.01960784313725;2.01960784313725;-0.0196078431372549;0
01.01.2038;0;0;-1.98039215686275;-2.98039215686275;0.0196078431372548;0
01.02.2038;0;0;0;0.0196078431372549;0;-0.25
01.03.2038;-0.245098039215686;-0.415686274509804;2.94117647058824;2.29411764705882;0.705882352941177;0
01.04.2038;0.245098039215686;0.415686274509804;-0.941176470588235;0.666666666666667;-0.725490196078431;0
01.05.2038;0;0;1.33333333333333;2.09803921568627;0.411764705882353;0
01.06.2038;0;0;-2.58823529411765;-4.52941176470588;-1.52941176470588;0
01.07.2038;0;0;0.0392156862745098;2.09803921568627;1.01960784313725;0
01.08.2038;0;0;-0.0392156862745098;-3.07843137254902;-1;0
01.09.2038;0;0;0.0392156862745098;2.01960784313725;0;0
01.10.2038;0;0;-2.01960784313725;-1.96078431372549;0;0
01.11.2038;0;0;1.98039215686275;-0.0588235294117647;0;0
01.12.2038;0;0;0.0196078431372549;3.01960784313725;-0.0196078431372549;0
01.01.2039;0;0;-0.980392156862745;-2.98039215686275;-0.980392156862745;0
01.02.2039;0;0;0;0.0196078431372549;0;-0.25
01.03.2039;-0.245098039215686;-0.415686274509804;1.94117647058824;3.29411764705882;0.705882352941177;0
01.04.2039;0.245098039215686;0.415686274509804;-0.941176470588235;-0.333333333333333;0.274509803921569;0
01.05.2039;0;0;-0.666666666666667;-1.90196078431373;-0.588235294117647;0
01.06.2039;0;0;1.41176470588235;3.47058823529412;0.470588235294118;0
01.07.2039;0;0;-1.96078431372549;-1.90196078431373;0.0196078431372549;0
01.08.2039;0;0;1.96078431372549;0.92156862745098;0;0
01.09.2039;0;0;0.0392156862745098;2.01960784313725;0;0
01.10.2039;0;0;-1.01960784313725;-2.96078431372549;0;0
01.11.2039;0;0;0.980392156862745;0.941176470588235;0;0
01.12.2039;0;0;0.0196078431372549;2.01960784313725;0.980392156862745;0
01.01.2040;0;0;2.01960784313725;0.0196078431372548;0.0196078431372548;0
01.02.2040;0;0;0;1.01960784313725;0;0.75
01.03.2040;0.504901960784314;0.584313725490196;-1.05882352941176;-0.705882352941176;-0.294117647058823;0
01.04.2040;-0.504901960784314;-0.584313725490196;0.0588235294117647;-0.333333333333333;0.274509803921569;0
01.05.2040;0;0;-1.66666666666667;-0.901960784313726;-0.588235294117647;0
01.06.2040;0;0;1.41176470588235;2.47058823529412;1.47058823529412;0
01.07.2040;0;0;0.0392156862745098;-2.90196078431373;-0.980392156862745;0
01.08.2040;0;0;-0.0392156862745098;2.92156862745098;0;0
01.09.2040;0;0;-1.96078431372549;-2.98039215686275;0;0
01.10.2040;0;0;1.98039215686275;1.03921568627451;0;0
01.11.2040;0;0;-0.0196078431372549;1.94117647058824;0;0
01.12.2040;0;0;-0.980392156862745;-2.98039215686275;-0.0196078431372549;0
01.01.2041;0;0;0.0196078431372548;2.01960784313725;0.0196078431372548;0
01.02.2041;0;0;0;0.0196078431372549;0;-0.25
01.03.2041;-0.245098039215686;-0.415686274509804;-1.05882352941176;-0.705882352941176;0.705882352941177;0
01.04.2041;0.245098039215686;0.415686274509804;1.05882352941176;-1.33333333333333;-0.725490196078431;0
01.05.2041;0;0;1.33333333333333;2.09803921568627;0.411764705882353;0
01.06.2041;0;0;-3.58823529411765;-4.52941176470588;-0.529411764705882;0
01.07.2041;0;0;2.03921568627451;1.09803921568627;0.0196078431372549;0
01.08.2041;0;0;-0.0392156862745098;1.92156862745098;1;0
01.09.2041;0;0;-0.96078431372549;-2.98039215686275;-1;0
01.10.2041;0;0;0.980392156862745;2.03921568627451;0;0
01.11.2041;0;0;-0.0196078431372549;0.941176470588235;1;0
01.12.2041;0;0;0.0196078431372549;-2.98039215686275;-1.01960784313725;0
01.01.2042;0;0;0.0196078431372548;2.01960784313725;0.0196078431372548;0
01.02.2042;0;0;0;0.0196078431372549;0;-0.25
01.03.2042;-0.245098039215686;0.184313725490196;-1.05882352941176;-2.70588235294118;-0.294117647058823;0
01.04.2042;0.245098039215686;-0.184313725490196;1.05882352941176;0.666666666666667;0.274509803921569;0
01.05.2042;0;0;-1.66666666666667;-0.901960784313726;-0.588235294117647;0
01.06.2042;0;0;0.411764705882353;-1.52941176470588;-0.529411764705882;0
01.07.2042;0;0;1.03921568627451;2.09803921568627;0.0196078431372549;0
01.08.2042;0;0;-2.03921568627451;-2.07843137254902;0;0
01.09.2042;0;0;2.03921568627451;0.0196078431372549;0;0
01.10.2042;0;0;-0.0196078431372549;3.03921568627451;0;0
01.11.2042;0;0;-2.01960784313725;-3.05882352941176;0;0
01.12.2042;0;0;2.01960784313725;1.01960784313725;-0.0196078431372549;0
01.01.2043;0;0;0.0196078431372548;1.01960784313725;1.01960784313725;0
01.02.2043;0;0;0;0.0196078431372549;0;-0.25
01.03.2043;0.754901960784314;0.584313725490196;-2.05882352941176;-5.70588235294118;-2.29411764705882;0
01.04.2043;-0.754901960784314;-0.584313725490196;2.05882352941176;4.66666666666667;1.27450980392157;0
01.05.2043;0;0;-1.66666666666667;-1.90196078431373;0.411764705882353;0
01.06.2043;0;0;3.41176470588235;1.47058823529412;0.470588235294118;0
01.07.2043;0;0;0.0392156862745098;3.09803921568627;0.0196078431372549;0
01.08.2043;0;0;-1.03921568627451;-3.07843137254902;0;0
01.09.2043;0;0;1.03921568627451;1.01960784313725;0;0
01.10.2043;0;0;-0.0196078431372549;2.03921568627451;1;0
01.11.2043;0;0;-1.01960784313725;-3.05882352941176;-1;0
01.12.2043;0;0;1.01960784313725;2.01960784313725;-0.0196078431372549;0
01.01.2044;0;0;-1.98039215686275;-2.98039215686275;0.0196078431372548;0
01.02.2044;0;0;1;0.0196078431372549;0;0.75
01.03.2044;-0.245098039215686;-0.415686274509804;1.94117647058824;3.29411764705882;0.705882352941177;0
01.04.2044;0.245098039215686;0.415686274509804;-0.941176470588235;-0.333333333333333;0.274509803921569;0
01.05.2044;0;0;2.33333333333333;1.09803921568627;0.411764705882353;0
01.06.2044;0;0;-1.58823529411765;0.470588235294118;-0.529411764705882;0
01.07.2044;0;0;-1.96078431372549;-1.90196078431373;0.0196078431372549;0
01.08.2044;0;0;1.96078431372549;0.92156862745098;0;0
01.09.2044;0;0;0.0392156862745098;2.01960784313725;0;0
01.10.2044;0;0;-1.01960784313725;-2.96078431372549;0;0
01.11.2044;0;0;0.980392156862745;0.941176470588235;0;0
01.12.2044;0;0;0.0196078431372549;2.01960784313725;0.980392156862745;0
01.01.2045;0;0;2.01960784313725;0.0196078431372548;0.0196078431372548;0
01.02.2045;0;0;0;0.0196078431372549;0;-0.25
01.03.2045;-0.245098039215686;-0.215686274509804;0.941176470588235;3.29411764705882;0.705882352941177;0
01.04.2045;0.245098039215686;0.215686274509804;-2.94117647058824;-3.33333333333333;-0.725490196078431;0
01.05.2045;0;0;-0.666666666666667;-1.90196078431373;-0.588235294117647;0
01.06.2045;0;0;1.41176470588235;3.47058823529412;0.470588235294118;0
01.07.2045;0;0;-0.96078431372549;-2.90196078431373;0.0196078431372549;0
01.08.2045;0;0;0.96078431372549;1.92156862745098;0;0
01.09.2045;0;0;0.0392156862745098;1.01960784313725;1;0
01.10.2045;0;0;-0.0196078431372549;-2.96078431372549;-1;0
01.11.2045;0;0;-0.0196078431372549;1.94117647058824;0;0
01.12.2045;0;0;-1.98039215686275;-1.98039215686275;-0.0196078431372549;0
01.01.2046;0;0;1.01960784313725;1.01960784313725;0.0196078431372548;0
01.02.2046;0;0;0;0.0196078431372549;0;-0.25
01.03.2046;0.754901960784314;0.584313725490196;-2.05882352941176;-0.705882352941176;-0.294117647058823;0
01.04.2046;-0.754901960784314;-0.584313725490196;1.05882352941176;-0.333333333333333;0.274509803921569;0
01.05.2046;0;0;-1.66666666666667;-0.901960784313726;-0.588235294117647;0
01.06.2046;0;0;1.41176470588235;2.47058823529412;1.47058823529412;0
01.07.2046;0;0;0.0392156862745098;-2.90196078431373;-0.980392156862745;0
01.08.2046;0;0;-0.0392156862745098;2.92156862745098;0;0
01.09.2046;0;0;-1.96078431372549;-2.98039215686275;0;0
01.10.2046;0;0;1.98039215686275;1.03921568627451;0;0
01.11.2046;0;0;-0.0196078431372549;1.94117647058824;0;0
01.12.2046;0;0;-0.980392156862745;-2.98039215686275;-0.0196078431372549;0
01.01.2047;0;0;0.0196078431372548;2.01960784313725;0.0196078431372548;0
01.02.2047;0;0;0;0.0196078431372549;0;-0.25
01.03.2047;-0.245098039215686;-0.415686274509804;-1.05882352941176;-0.705882352941176;0.705882352941177;0
01.04.2047;0.245098039215686;0.415686274509804;1.05882352941176;-1.33333333333333;-0.725490196078431;0
01.05.2047;0;0;1.33333333333333;2.09803921568627;0.411764705882353;0
01.06.2047;0;0;-3.58823529411765;-4.52941176470588;-0.529411764705882;0
01.07.2047;0;0;2.03921568627451;1.09803921568627;0.0196078431372549;0
01.08.2047;0;0;-0.0392156862745098;1.92156862745098;1;0
01.09.2047;0;0;-0.96078431372549;-2.98039215686275;-1;0
01.10.2047;0;0;0.980392156862745;2.03921568627451;0;0
01.11.2047;0;0;-0.0196078431372549;0.941176470588235;1;0
01.12.2047;0;0;0.0196078431372549;-2.98039215686275;-1.01960784313725;0
01.01.2048;0;0;0.0196078431372548;2.01960784313725;0.0196078431372548;0
01.02.2048;0;0;0;0.0196078431372549;1;0.75
01.03.2048;-0.245098039215686;0.384313725490196;-1.05882352941176;-2.70588235294118;-1.29411764705882;0
01.04.2048;0.245098039215686;-0.384313725490196;1.05882352941176;1.66666666666667;0.274509803921569;0
01.05.2048;0;0;-1.66666666666667;-1.90196078431373;0.411764705882353;0
01.06.2048;0;0;3.41176470588235;1.47058823529412;0.470588235294118;0
01.07.2048;0;0;0.0392156862745098;3.09803921568627;0.0196078431372549;0
01.08.2048;0;0;-1.03921568627451;-3.07843137254902;0;0
01.09.2048;0;0;1.03921568627451;1.01960784313725;0;0
01.10.2048;0;0;-0.0196078431372549;2.03921568627451;1;0
01.11.2048;0;0;-1.01960784313725;-3.05882352941176;-1;0
01.12.2048;0;0;1.01960784313725;2.01960784313725;-0.0196078431372549;0
01.01.2049;0;0;-1.98039215686275;-2.98039215686275;0.0196078431372548;0
01.02.2049;0;0;0;0.0196078431372549;0;-0.25
01.03.2049;-0.245098039215686;-0.415686274509804;2.94117647058824;2.29411764705882;0.705882352941177;0
01.04.2049;0.245098039215686;0.415686274509804;-0.941176470588235;0.666666666666667;-0.725490196078431;0
01.05.2049;0;0;-0.666666666666667;-1.90196078431373;-0.588235294117647;0
01.06.2049;0;0;-0.588235294117647;-0.529411764705882;-0.529411764705882;0
01.07.2049;0;0;0.0392156862745098;2.09803921568627;1.01960784313725;0
01.08.2049;0;0;-0.0392156862745098;-3.07843137254902;-1;0
01.09.2049;0;0;0.0392156862745098;2.01960784313725;0;0
01.10.2049;0;0;-2.01960784313725;-1.96078431372549;0;0
01.11.2049;0;0;1.98039215686275;-0.0588235294117647;0;0
01.12.2049;0;0;0.0196078431372549;3.01960784313725;-0.0196078431372549;0
01.01.2050;0;0;-0.980392156862745;-2.98039215686275;-0.980392156862745;0
01.02.2050;0;0;0;0.0196078431372549;0;-0.25
01.03.2050;-0.245098039215686;-0.415686274509804;1.94117647058824;3.29411764705882;0.705882352941177;0
01.04.2050;0.245098039215686;0.415686274509804;-0.941176470588235;-0.333333333333333;0.274509803921569;0
01.05.2050;0;0;-0.666666666666667;-1.90196078431373;-0.588235294117647;0
01.06.2050;0;0;1.41176470588235;3.47058823529412;0.470588235294118;0
01.07.2050;0;0;-1.96078431372549;-1.90196078431373;0.0196078431372549;0
01.08.2050;0;0;1.96078431372549;0.92156862745098;0;0
01.09.2050;0;0;0.0392156862745098;2.01960784313725;0;0
01.10.2050;0;0;-1.01960784313725;-2.96078431372549;0;0
01.11.2050;0;0;0.980392156862745;0.941176470588235;0;0
01.12.2050;0;0;0.0196078431372549;2.01960784313725;0.980392156862745;0
